id_zona_origem;id_zona_destino;quantidade_viagens_diarias;id_tipo
202;234;0;1
202;235;0;1
202;236;0;1
202;237;0;1
202;238;0;1
202;239;0;1
202;240;0;1
202;241;0;1
202;242;0;1
202;243;0;1
202;244;0;1
202;245;0;1
202;246;0;1
202;247;0;1
202;248;0;1
202;249;0;1
202;250;0;1
202;251;0;1
202;252;0;1
202;253;0;1
202;254;0;1
202;255;0;1
202;256;0;1
202;257;0;1
202;258;0;1
202;259;0;1
202;260;0;1
202;261;0;1
202;262;0;1
202;263;0;1
202;264;0;1
202;265;0;1
202;266;0;1
202;267;0;1
202;268;0;1
202;269;0;1
202;270;0;1
202;271;0;1
202;272;0;1
202;273;0;1
202;274;0;1
202;275;0;1
202;276;0;1
202;277;0;1
202;278;0;1
202;279;0;1
202;280;0;1
202;281;0;1
202;282;0;1
202;283;0;1
202;284;0;1
202;285;0;1
202;286;0;1
202;287;0;1
202;288;0;1
202;289;0;1
202;290;0;1
202;291;0;1
202;292;0;1
202;293;0;1
202;294;0;1
202;295;0;1
202;296;0;1
202;297;0;1
202;298;0;1
202;299;0;1
202;300;0;1
202;301;0;1
202;302;0;1
202;303;0;1
202;304;0;1
202;305;0;1
202;306;0;1
202;307;0;1
202;308;0;1
202;309;0;1
202;310;0;1
202;311;0;1
202;312;0;1
202;313;0;1
202;314;0;1
202;315;0;1
202;316;0;1
202;317;0;1
202;318;0;1
202;319;0;1
202;320;0;1
202;321;0;1
202;322;0;1
202;323;0;1
202;324;0;1
202;325;0;1
202;326;0;1
202;327;0;1
202;328;0;1
202;329;0;1
202;330;0;1
202;331;0;1
202;332;0;1
202;333;0;1
202;334;0;1
202;335;0;1
202;336;0;1
202;337;0;1
202;338;0;1
202;339;0;1
202;340;0;1
202;341;370;1
202;342;0;1
202;343;0;1
203;1;0;1
203;2;304;1
203;3;179;1
203;4;0;1
203;5;731;1
203;6;0;1
203;7;274;1
203;8;0;1
203;9;284;1
203;10;0;1
203;11;319;1
203;12;335;1
203;13;355;1
203;14;788;1
203;15;294;1
203;16;306;1
203;17;319;1
203;18;0;1
203;19;0;1
203;20;0;1
203;21;0;1
203;22;0;1
203;23;0;1
203;24;307;1
203;25;0;1
203;26;0;1
203;27;364;1
203;28;306;1
203;29;0;1
203;30;0;1
203;31;0;1
203;32;0;1
203;33;0;1
203;34;0;1
203;35;396;1
203;36;0;1
203;37;0;1
203;38;0;1
203;39;75;1
203;40;0;1
203;41;294;1
203;42;0;1
203;43;0;1
203;44;0;1
203;45;0;1
203;46;0;1
203;47;0;1
203;48;0;1
203;49;0;1
203;50;0;1
203;51;0;1
203;52;294;1
203;53;0;1
203;54;0;1
203;55;0;1
203;56;197;1
203;57;292;1
203;58;0;1
203;59;0;1
203;60;0;1
203;61;197;1
203;62;131;1
203;63;0;1
203;64;185;1
203;65;0;1
203;66;0;1
203;67;0;1
203;68;0;1
203;69;0;1
203;70;0;1
203;71;0;1
203;72;0;1
203;73;720;1
203;74;333;1
203;75;0;1
203;76;0;1
203;77;0;1
203;78;0;1
203;79;0;1
203;80;0;1
203;81;0;1
203;82;0;1
203;83;0;1
203;84;0;1
203;85;0;1
203;86;0;1
203;87;0;1
203;88;0;1
203;89;0;1
203;90;0;1
203;91;0;1
203;92;0;1
203;93;0;1
203;94;0;1
203;95;0;1
203;96;0;1
203;97;0;1
203;98;0;1
203;99;0;1
203;100;0;1
203;101;0;1
203;102;0;1
203;103;0;1
203;104;0;1
203;105;0;1
203;106;0;1
203;107;0;1
203;108;0;1
203;109;0;1
203;110;0;1
203;111;0;1
203;112;0;1
203;113;0;1
203;114;0;1
203;115;0;1
203;116;0;1
203;117;0;1
203;118;0;1
203;119;0;1
203;120;0;1
203;121;0;1
203;122;0;1
203;123;0;1
203;124;0;1
203;125;0;1
203;126;0;1
203;127;0;1
203;128;0;1
203;129;197;1
203;130;0;1
203;131;0;1
203;132;0;1
203;133;0;1
203;134;125;1
203;135;0;1
203;136;0;1
203;137;0;1
203;138;0;1
203;139;0;1
203;140;0;1
203;141;0;1
203;142;0;1
203;143;0;1
203;144;0;1
203;145;0;1
203;146;0;1
203;147;0;1
203;148;0;1
203;149;0;1
203;150;663;1
203;151;0;1
203;152;0;1
203;153;0;1
203;154;0;1
203;155;0;1
203;156;0;1
203;157;0;1
203;158;0;1
203;159;0;1
203;160;0;1
203;161;0;1
203;162;0;1
203;163;259;1
203;164;0;1
203;165;0;1
203;166;219;1
203;167;505;1
203;168;307;1
203;169;0;1
203;170;0;1
203;171;0;1
203;172;0;1
203;173;0;1
203;174;0;1
203;175;0;1
203;176;0;1
203;177;0;1
203;178;0;1
203;179;0;1
203;180;0;1
203;181;211;1
203;182;0;1
203;183;264;1
203;184;0;1
203;185;0;1
203;186;0;1
203;187;0;1
203;188;0;1
203;189;0;1
203;190;516;1
203;191;1534;1
203;192;324;1
203;193;0;1
203;194;0;1
203;195;786;1
203;196;726;1
203;197;657;1
203;198;0;1
203;199;483;1
203;200;0;1
203;201;310;1
203;202;1609;1
203;203;3356;1
203;204;557;1
203;205;0;1
203;206;0;1
203;207;0;1
203;208;491;1
203;209;0;1
203;210;355;1
203;211;0;1
203;212;308;1
203;213;0;1
203;214;500;1
203;215;0;1
203;216;0;1
203;217;0;1
203;218;0;1
203;219;0;1
203;220;0;1
203;221;0;1
203;222;571;1
203;223;526;1
203;224;0;1
203;225;0;1
203;226;0;1
203;227;208;1
203;228;0;1
203;229;0;1
203;230;0;1
203;231;0;1
203;232;0;1
203;233;0;1
203;234;0;1
203;235;0;1
203;236;0;1
203;237;0;1
203;238;0;1
203;239;0;1
203;240;0;1
203;241;269;1
203;242;0;1
203;243;0;1
203;244;0;1
203;245;0;1
203;246;0;1
203;247;0;1
203;248;0;1
203;249;0;1
203;250;0;1
203;251;0;1
203;252;0;1
203;253;0;1
203;254;237;1
203;255;0;1
203;256;0;1
203;257;0;1
203;258;0;1
203;259;0;1
203;260;0;1
203;261;0;1
203;262;0;1
203;263;0;1
203;264;0;1
203;265;0;1
203;266;0;1
203;267;0;1
203;268;0;1
203;269;0;1
203;270;0;1
203;271;0;1
203;272;0;1
203;273;0;1
203;274;0;1
203;275;0;1
203;276;0;1
203;277;0;1
203;278;0;1
203;279;0;1
203;280;0;1
203;281;0;1
203;282;0;1
203;283;0;1
203;284;0;1
203;285;0;1
203;286;0;1
203;287;0;1
203;288;0;1
203;289;0;1
203;290;0;1
203;291;0;1
203;292;0;1
203;293;0;1
203;294;0;1
203;295;0;1
203;296;0;1
203;297;0;1
203;298;0;1
203;299;0;1
203;300;0;1
203;301;0;1
203;302;0;1
203;303;0;1
203;304;0;1
203;305;0;1
203;306;0;1
203;307;0;1
203;308;0;1
203;309;0;1
203;310;0;1
203;311;0;1
203;312;0;1
203;313;0;1
203;314;0;1
203;315;0;1
203;316;0;1
203;317;0;1
203;318;0;1
203;319;0;1
203;320;0;1
203;321;0;1
203;322;0;1
203;323;0;1
203;324;0;1
203;325;0;1
203;326;0;1
203;327;0;1
203;328;0;1
203;329;0;1
203;330;0;1
203;331;0;1
203;332;0;1
203;333;0;1
203;334;0;1
203;335;0;1
203;336;0;1
203;337;0;1
203;338;0;1
203;339;0;1
203;340;325;1
203;341;0;1
203;342;0;1
203;343;0;1
204;1;533;1
204;2;0;1
204;3;0;1
204;4;0;1
204;5;0;1
204;6;892;1
204;7;0;1
204;8;612;1
204;9;0;1
204;10;0;1
204;11;0;1
204;12;0;1
204;13;0;1
204;14;816;1
204;15;0;1
204;16;0;1
204;17;583;1
204;18;726;1
204;19;0;1
204;20;0;1
204;21;0;1
204;22;0;1
204;23;0;1
204;24;0;1
204;25;0;1
204;26;0;1
204;27;0;1
204;28;0;1
204;29;0;1
204;30;0;1
204;31;0;1
204;32;0;1
204;33;0;1
204;34;0;1
204;35;0;1
204;36;1826;1
204;37;0;1
204;38;0;1
204;39;0;1
204;40;0;1
204;41;0;1
204;42;0;1
204;43;835;1
204;44;0;1
204;45;404;1
204;46;0;1
204;47;0;1
204;48;0;1
204;49;0;1
204;50;0;1
204;51;0;1
204;52;0;1
204;53;0;1
204;54;0;1
204;55;0;1
204;56;0;1
204;57;0;1
204;58;486;1
204;59;0;1
204;60;0;1
204;61;0;1
204;62;0;1
204;63;0;1
204;64;0;1
204;65;0;1
204;66;0;1
204;67;0;1
204;68;0;1
204;69;0;1
204;70;0;1
204;71;0;1
204;72;0;1
204;73;0;1
204;74;0;1
204;75;0;1
204;76;0;1
204;77;0;1
204;78;0;1
204;79;0;1
204;80;0;1
204;81;590;1
204;82;0;1
204;83;0;1
204;84;0;1
204;85;0;1
204;86;0;1
204;87;0;1
204;88;0;1
204;89;0;1
204;90;0;1
204;91;0;1
204;92;0;1
204;93;0;1
204;94;0;1
204;95;0;1
204;96;0;1
204;97;0;1
204;98;0;1
204;99;0;1
204;100;0;1
204;101;0;1
204;102;0;1
204;103;0;1
204;104;0;1
204;105;0;1
204;106;0;1
204;107;0;1
204;108;0;1
204;109;0;1
204;110;0;1
204;111;0;1
204;112;0;1
204;113;0;1
204;114;0;1
204;115;0;1
204;116;0;1
204;117;0;1
204;118;0;1
204;119;0;1
204;120;0;1
204;121;0;1
204;122;0;1
204;123;0;1
204;124;0;1
204;125;0;1
204;126;0;1
204;127;0;1
204;128;0;1
204;129;0;1
204;130;0;1
204;131;0;1
204;132;0;1
204;133;0;1
204;134;0;1
204;135;0;1
204;136;0;1
204;137;0;1
204;138;0;1
204;139;0;1
204;140;0;1
204;141;0;1
204;142;0;1
204;143;0;1
204;144;0;1
204;145;0;1
204;146;0;1
204;147;0;1
204;148;0;1
204;149;0;1
204;150;0;1
204;151;0;1
204;152;0;1
204;153;0;1
204;154;0;1
204;155;0;1
204;156;0;1
204;157;0;1
204;158;0;1
204;159;0;1
204;160;892;1
204;161;0;1
204;162;0;1
204;163;0;1
204;164;0;1
204;165;0;1
204;166;0;1
204;167;1269;1
204;168;0;1
204;169;0;1
204;170;0;1
204;171;0;1
204;172;0;1
204;173;0;1
204;174;0;1
204;175;0;1
204;176;0;1
204;177;0;1
204;178;583;1
204;179;0;1
204;180;0;1
204;181;0;1
204;182;0;1
204;183;1022;1
204;184;0;1
204;185;0;1
204;186;0;1
204;187;0;1
204;188;382;1
204;189;0;1
204;190;655;1
204;191;418;1
204;192;0;1
204;193;0;1
204;194;0;1
204;195;625;1
204;196;0;1
204;197;0;1
204;198;5018;1
204;199;435;1
204;200;280;1
204;201;799;1
204;202;0;1
204;203;557;1
204;204;11191;1
204;205;0;1
204;206;407;1
204;207;0;1
204;208;0;1
204;209;0;1
204;210;1075;1
204;211;0;1
204;212;0;1
204;213;0;1
204;214;0;1
204;215;0;1
204;216;0;1
204;217;0;1
204;218;202;1
204;219;1623;1
204;220;0;1
204;221;390;1
204;222;0;1
204;223;0;1
204;224;0;1
204;225;705;1
204;226;1183;1
204;227;3230;1
204;228;0;1
204;229;315;1
204;230;1360;1
204;231;0;1
204;232;0;1
204;233;0;1
204;234;0;1
204;235;0;1
204;236;0;1
204;237;0;1
204;238;0;1
204;239;0;1
204;240;0;1
204;241;0;1
204;242;0;1
204;243;0;1
204;244;0;1
204;245;0;1
204;246;0;1
204;247;0;1
204;248;1038;1
204;249;0;1
204;250;0;1
204;251;0;1
204;252;0;1
204;253;0;1
204;254;0;1
204;255;0;1
204;256;0;1
204;257;0;1
204;258;0;1
204;259;0;1
204;260;0;1
204;261;0;1
204;262;0;1
204;263;0;1
204;264;0;1
204;265;0;1
204;266;0;1
204;267;0;1
204;268;0;1
204;269;0;1
204;270;0;1
204;271;0;1
204;272;0;1
204;273;0;1
204;274;0;1
204;275;0;1
204;276;0;1
204;277;853;1
204;278;0;1
204;279;0;1
204;280;0;1
204;281;0;1
204;282;0;1
204;283;0;1
204;284;0;1
204;285;0;1
204;286;0;1
204;287;0;1
204;288;0;1
204;289;0;1
204;290;0;1
204;291;0;1
204;292;0;1
204;293;0;1
204;294;0;1
204;295;0;1
204;296;0;1
204;297;0;1
204;298;0;1
204;299;0;1
204;300;0;1
204;301;816;1
204;302;0;1
204;303;0;1
204;304;0;1
204;305;299;1
204;306;0;1
204;307;0;1
204;308;0;1
204;309;0;1
204;310;0;1
204;311;0;1
204;312;0;1
204;313;0;1
204;314;0;1
204;315;0;1
204;316;0;1
204;317;533;1
204;318;0;1
204;319;0;1
204;320;0;1
204;321;0;1
204;322;0;1
204;323;0;1
204;324;0;1
204;325;0;1
204;326;0;1
204;327;0;1
204;328;0;1
204;329;0;1
204;330;0;1
204;331;0;1
204;332;0;1
204;333;0;1
204;334;0;1
204;335;0;1
204;336;0;1
204;337;0;1
204;338;0;1
204;339;0;1
204;340;894;1
204;341;0;1
204;342;0;1
204;343;0;1
205;1;0;1
205;2;344;1
205;3;0;1
205;4;0;1
205;5;315;1
205;6;732;1
205;7;993;1
205;8;0;1
205;9;0;1
205;10;0;1
205;11;0;1
205;12;0;1
205;13;1472;1
205;14;586;1
205;15;0;1
205;16;0;1
205;17;0;1
205;18;0;1
205;19;0;1
205;20;914;1
205;21;0;1
205;22;0;1
205;23;0;1
205;24;315;1
205;25;0;1
205;26;0;1
205;27;0;1
205;28;0;1
205;29;0;1
205;30;0;1
205;31;296;1
205;32;31;1
205;33;0;1
205;34;0;1
205;35;0;1
205;36;561;1
205;37;0;1
205;38;0;1
205;39;0;1
205;40;0;1
205;41;823;1
205;42;0;1
205;43;0;1
205;44;0;1
205;45;1379;1
205;46;0;1
205;47;0;1
205;48;613;1
205;49;0;1
205;50;0;1
205;51;0;1
205;52;0;1
205;53;0;1
205;54;0;1
205;55;0;1
205;56;0;1
205;57;0;1
205;58;0;1
205;59;0;1
205;60;0;1
205;61;0;1
205;62;0;1
205;63;106;1
205;64;0;1
205;65;0;1
205;66;0;1
205;67;0;1
205;68;0;1
205;69;0;1
205;70;0;1
205;71;0;1
205;72;0;1
205;73;0;1
205;74;0;1
205;75;0;1
205;76;516;1
205;77;0;1
205;78;0;1
205;79;0;1
205;80;0;1
205;81;0;1
205;82;0;1
205;83;0;1
205;84;0;1
205;85;0;1
205;86;0;1
205;87;0;1
205;88;0;1
205;89;0;1
205;90;0;1
205;91;0;1
205;92;0;1
205;93;0;1
205;94;0;1
205;95;0;1
205;96;0;1
205;97;0;1
205;98;0;1
205;99;0;1
205;100;0;1
205;101;0;1
205;102;0;1
205;103;0;1
205;104;0;1
205;105;0;1
205;106;0;1
205;107;0;1
205;108;0;1
205;109;0;1
205;110;0;1
205;111;0;1
205;112;0;1
205;113;0;1
205;114;0;1
205;115;0;1
205;116;0;1
205;117;0;1
205;118;0;1
205;119;0;1
205;120;0;1
205;121;0;1
205;122;0;1
205;123;0;1
205;124;0;1
205;125;0;1
205;126;0;1
205;127;0;1
205;128;0;1
205;129;472;1
205;130;0;1
205;131;507;1
205;132;0;1
205;133;0;1
205;134;0;1
205;135;0;1
205;136;0;1
205;137;0;1
205;138;0;1
205;139;0;1
205;140;0;1
205;141;0;1
205;142;0;1
205;143;0;1
205;144;0;1
205;145;0;1
205;146;0;1
205;147;0;1
205;148;0;1
205;149;0;1
205;150;0;1
205;151;0;1
205;152;0;1
205;153;0;1
205;154;536;1
205;155;0;1
205;156;0;1
205;157;0;1
205;158;0;1
205;159;0;1
205;160;0;1
205;161;0;1
205;162;0;1
205;163;0;1
205;164;0;1
205;165;0;1
205;166;0;1
205;167;612;1
205;168;498;1
205;169;367;1
205;170;524;1
205;171;823;1
205;172;0;1
205;173;0;1
205;174;0;1
205;175;0;1
205;176;0;1
205;177;0;1
205;178;0;1
205;179;0;1
205;180;0;1
205;181;0;1
205;182;0;1
205;183;0;1
205;184;0;1
205;185;0;1
205;186;0;1
205;187;0;1
205;188;965;1
205;189;0;1
205;190;821;1
205;191;0;1
205;192;0;1
205;193;0;1
205;194;0;1
205;195;0;1
205;196;0;1
205;197;0;1
205;198;701;1
205;199;439;1
205;200;637;1
205;201;2563;1
205;202;0;1
205;203;0;1
205;204;0;1
205;205;8995;1
205;206;2528;1
205;207;833;1
205;208;726;1
205;209;0;1
205;210;0;1
205;211;0;1
205;212;0;1
205;213;0;1
205;214;0;1
205;215;0;1
205;216;0;1
205;217;271;1
205;218;0;1
205;219;0;1
205;220;0;1
205;221;565;1
205;222;0;1
205;223;0;1
205;224;0;1
205;225;0;1
205;226;0;1
205;227;0;1
205;228;0;1
205;229;0;1
205;230;0;1
205;231;0;1
205;232;0;1
205;233;0;1
205;234;0;1
205;235;0;1
205;236;0;1
205;237;0;1
205;238;0;1
205;239;344;1
205;240;367;1
205;241;0;1
205;242;0;1
205;243;0;1
205;244;0;1
205;245;0;1
205;246;0;1
205;247;0;1
205;248;0;1
205;249;0;1
205;250;0;1
205;251;0;1
205;252;0;1
205;253;0;1
205;254;0;1
205;255;0;1
205;256;0;1
205;257;0;1
205;258;0;1
205;259;0;1
205;260;0;1
205;261;0;1
205;262;0;1
205;263;427;1
205;264;0;1
205;265;0;1
205;266;0;1
205;267;0;1
205;268;0;1
205;269;0;1
205;270;0;1
205;271;0;1
205;272;0;1
205;273;0;1
205;274;405;1
205;275;0;1
205;276;0;1
205;277;0;1
205;278;0;1
205;279;0;1
205;280;0;1
205;281;0;1
205;282;0;1
205;283;0;1
205;284;0;1
205;285;0;1
205;286;0;1
205;287;0;1
205;288;0;1
205;289;0;1
205;290;0;1
205;291;0;1
205;292;0;1
205;293;405;1
205;294;0;1
205;295;0;1
205;296;0;1
205;297;0;1
205;298;0;1
205;299;0;1
205;300;0;1
205;301;0;1
205;302;0;1
205;303;0;1
205;304;48;1
205;305;0;1
205;306;0;1
205;307;0;1
205;308;0;1
205;309;0;1
205;310;0;1
205;311;0;1
205;312;0;1
205;313;0;1
205;314;0;1
205;315;0;1
205;316;0;1
205;317;553;1
205;318;0;1
205;319;829;1
205;320;0;1
205;321;0;1
205;322;0;1
205;323;0;1
205;324;0;1
205;325;0;1
205;326;0;1
205;327;0;1
205;328;0;1
205;329;0;1
205;330;0;1
205;331;0;1
205;332;0;1
205;333;0;1
205;334;0;1
205;335;0;1
205;336;0;1
205;337;0;1
205;338;0;1
205;339;0;1
205;340;0;1
205;341;0;1
205;342;0;1
205;343;326;1
206;1;368;1
206;2;0;1
206;3;0;1
206;4;0;1
206;5;97;1
206;6;0;1
206;7;424;1
206;8;0;1
206;9;0;1
206;10;0;1
206;11;402;1
206;12;0;1
206;13;0;1
206;14;190;1
206;15;0;1
206;16;0;1
206;17;0;1
206;18;104;1
206;19;0;1
206;20;0;1
206;21;0;1
206;22;0;1
206;23;0;1
206;24;0;1
206;25;0;1
206;26;584;1
206;27;174;1
206;28;97;1
206;29;466;1
206;30;580;1
206;31;0;1
206;32;368;1
206;33;0;1
206;34;260;1
206;35;0;1
206;36;0;1
206;37;368;1
206;38;0;1
206;39;0;1
206;40;174;1
206;41;0;1
206;42;0;1
206;43;945;1
206;44;0;1
206;45;240;1
206;46;0;1
206;47;0;1
206;48;0;1
206;49;0;1
206;50;0;1
206;51;0;1
206;52;543;1
206;53;0;1
206;54;0;1
206;55;0;1
206;56;0;1
206;57;0;1
206;58;0;1
206;59;0;1
206;60;0;1
206;61;0;1
206;62;368;1
206;63;215;1
206;64;0;1
206;65;0;1
206;66;0;1
206;67;0;1
206;68;0;1
206;69;0;1
206;70;0;1
206;71;0;1
206;72;0;1
206;73;642;1
206;74;0;1
206;75;0;1
206;76;0;1
206;77;0;1
206;78;0;1
206;79;0;1
206;80;0;1
206;81;0;1
206;82;0;1
206;83;0;1
206;84;424;1
206;85;0;1
206;86;0;1
206;87;0;1
206;88;0;1
206;89;0;1
206;90;0;1
206;91;0;1
206;92;0;1
206;93;0;1
206;94;0;1
206;95;0;1
206;96;0;1
206;97;0;1
206;98;0;1
206;99;0;1
206;100;0;1
206;101;0;1
206;102;0;1
206;103;0;1
206;104;0;1
206;105;0;1
206;106;0;1
206;107;0;1
206;108;0;1
206;109;0;1
206;110;0;1
206;111;0;1
206;112;0;1
206;113;0;1
206;114;0;1
206;115;0;1
206;116;0;1
206;117;0;1
206;118;0;1
206;119;0;1
206;120;0;1
206;121;0;1
206;122;0;1
206;123;0;1
206;124;0;1
206;125;0;1
206;126;0;1
206;127;0;1
206;128;0;1
206;129;0;1
206;130;0;1
206;131;0;1
206;132;0;1
206;133;773;1
206;134;0;1
206;135;0;1
206;136;0;1
206;137;0;1
206;138;0;1
206;139;0;1
206;140;0;1
206;141;0;1
206;142;0;1
206;143;0;1
206;144;0;1
206;145;0;1
206;146;0;1
206;147;0;1
206;148;0;1
206;149;0;1
206;150;0;1
206;151;0;1
206;152;0;1
206;153;0;1
206;154;0;1
206;155;0;1
206;156;0;1
206;157;0;1
206;158;0;1
206;159;0;1
206;160;0;1
206;161;0;1
206;162;0;1
206;163;0;1
206;164;519;1
206;165;0;1
206;166;0;1
206;167;353;1
206;168;0;1
206;169;174;1
206;170;0;1
206;171;0;1
206;172;76;1
206;173;0;1
206;174;0;1
206;175;410;1
206;176;0;1
206;177;0;1
206;178;0;1
206;179;0;1
206;180;0;1
206;181;0;1
206;182;0;1
206;183;284;1
206;184;0;1
206;185;426;1
206;186;0;1
206;187;0;1
206;188;1722;1
206;189;0;1
206;190;0;1
206;191;0;1
206;192;0;1
206;193;0;1
206;194;0;1
206;195;233;1
206;196;0;1
206;197;0;1
206;198;1030;1
206;199;0;1
206;200;825;1
206;201;1624;1
206;202;380;1
206;203;0;1
206;204;892;1
206;205;2528;1
206;206;2305;1
206;207;1496;1
206;208;190;1
206;209;0;1
206;210;0;1
206;211;0;1
206;212;0;1
206;213;0;1
206;214;0;1
206;215;0;1
206;216;0;1
206;217;811;1
206;218;0;1
206;219;0;1
206;220;0;1
206;221;0;1
206;222;0;1
206;223;0;1
206;224;0;1
206;225;0;1
206;226;0;1
206;227;0;1
206;228;0;1
206;229;0;1
206;230;0;1
206;231;0;1
206;232;0;1
206;233;0;1
206;234;0;1
206;235;0;1
206;236;0;1
206;237;0;1
206;238;0;1
206;239;0;1
206;240;0;1
206;241;0;1
206;242;0;1
206;243;0;1
206;244;0;1
206;245;0;1
206;246;0;1
206;247;0;1
206;248;0;1
206;249;0;1
206;250;0;1
206;251;0;1
206;252;0;1
206;253;0;1
206;254;0;1
206;255;0;1
206;256;0;1
206;257;0;1
206;258;0;1
206;259;0;1
206;260;0;1
206;261;0;1
206;262;0;1
206;263;0;1
206;264;0;1
206;265;0;1
206;266;0;1
206;267;0;1
206;268;0;1
206;269;0;1
206;270;0;1
206;271;0;1
206;272;0;1
206;273;0;1
206;274;0;1
206;275;0;1
206;276;0;1
206;277;0;1
206;278;188;1
206;279;0;1
206;280;0;1
206;281;0;1
206;282;0;1
206;283;0;1
206;284;0;1
206;285;0;1
206;286;0;1
206;287;0;1
206;288;0;1
206;289;0;1
206;290;0;1
206;291;0;1
206;292;0;1
206;293;0;1
206;294;0;1
206;295;0;1
206;296;0;1
206;297;0;1
206;298;0;1
206;299;0;1
206;300;0;1
206;301;0;1
206;302;0;1
206;303;0;1
206;304;0;1
206;305;0;1
206;306;0;1
206;307;0;1
206;308;0;1
206;309;0;1
206;310;0;1
206;311;0;1
206;312;0;1
206;313;0;1
206;314;0;1
206;315;0;1
206;316;0;1
206;317;0;1
206;318;0;1
206;319;0;1
206;320;0;1
206;321;0;1
206;322;0;1
206;323;0;1
206;324;0;1
206;325;0;1
206;326;0;1
206;327;0;1
206;328;0;1
206;329;0;1
206;330;0;1
206;331;0;1
206;332;0;1
206;333;0;1
206;334;0;1
206;335;0;1
206;336;0;1
206;337;0;1
206;338;0;1
206;339;0;1
206;340;0;1
206;341;0;1
206;342;0;1
206;343;0;1
207;1;0;1
207;2;42;1
207;3;627;1
207;4;0;1
207;5;1685;1
207;6;0;1
207;7;0;1
207;8;0;1
207;9;0;1
207;10;0;1
207;11;0;1
207;12;0;1
207;13;1079;1
207;14;0;1
207;15;0;1
207;16;0;1
207;17;0;1
207;18;0;1
207;19;0;1
207;20;0;1
207;21;0;1
207;22;0;1
207;23;0;1
207;24;0;1
207;25;0;1
207;26;0;1
207;27;0;1
207;28;0;1
207;29;1985;1
207;30;0;1
207;31;742;1
207;32;0;1
207;33;0;1
207;34;0;1
207;35;0;1
207;36;0;1
207;37;0;1
207;38;0;1
207;39;0;1
207;40;0;1
207;41;0;1
207;42;0;1
207;43;661;1
207;44;0;1
207;45;1431;1
207;46;0;1
207;47;0;1
207;48;0;1
207;49;0;1
207;50;0;1
207;51;0;1
207;52;0;1
207;53;0;1
207;54;0;1
207;55;0;1
207;56;0;1
207;57;0;1
207;58;0;1
207;59;0;1
207;60;0;1
207;61;0;1
207;62;0;1
207;63;0;1
207;64;0;1
207;65;0;1
207;66;0;1
207;67;0;1
207;68;0;1
207;69;0;1
207;70;0;1
207;71;0;1
207;72;0;1
207;73;0;1
207;74;0;1
207;75;0;1
207;76;0;1
207;77;0;1
207;78;0;1
207;79;0;1
207;80;0;1
207;81;0;1
207;82;1099;1
207;83;0;1
207;84;0;1
207;85;0;1
207;86;0;1
207;87;988;1
207;88;0;1
207;89;0;1
207;90;0;1
207;91;0;1
207;92;0;1
207;93;0;1
207;94;0;1
207;95;0;1
207;96;0;1
207;97;0;1
207;98;0;1
207;99;0;1
207;100;0;1
207;101;0;1
207;102;1072;1
207;103;0;1
207;104;0;1
207;105;0;1
207;106;0;1
207;107;0;1
207;108;0;1
207;109;0;1
207;110;0;1
207;111;0;1
207;112;0;1
207;113;0;1
207;114;0;1
207;115;0;1
207;116;0;1
207;117;0;1
207;118;0;1
207;119;0;1
207;120;0;1
207;121;0;1
207;122;0;1
207;123;0;1
207;124;0;1
207;125;0;1
207;126;0;1
207;127;0;1
207;128;0;1
207;129;0;1
207;130;0;1
207;131;0;1
207;132;0;1
207;133;0;1
207;134;0;1
207;135;0;1
207;136;0;1
207;137;0;1
207;138;0;1
207;139;0;1
207;140;0;1
207;141;0;1
207;142;0;1
207;143;0;1
207;144;0;1
207;145;0;1
207;146;0;1
207;147;0;1
207;148;0;1
207;149;0;1
207;150;0;1
207;151;0;1
207;152;0;1
207;153;0;1
207;154;0;1
207;155;0;1
207;156;0;1
207;157;0;1
207;158;0;1
207;159;0;1
207;160;0;1
207;161;0;1
207;162;0;1
207;163;0;1
207;164;0;1
207;165;0;1
207;166;0;1
207;167;685;1
207;168;0;1
207;169;457;1
207;170;0;1
207;171;0;1
207;172;0;1
207;173;0;1
207;174;0;1
207;175;0;1
207;176;0;1
207;177;0;1
207;178;0;1
207;179;0;1
207;180;0;1
207;181;0;1
207;182;0;1
207;183;0;1
207;184;39;1
207;185;426;1
207;186;16;1
207;187;407;1
207;188;545;1
207;189;0;1
207;190;0;1
207;191;2582;1
207;192;0;1
207;193;0;1
207;194;0;1
207;195;0;1
207;196;0;1
207;197;0;1
207;198;277;1
207;199;0;1
207;200;2843;1
207;201;450;1
207;202;712;1
207;203;0;1
207;204;0;1
207;205;833;1
207;206;2087;1
207;207;6567;1
207;208;775;1
207;209;0;1
207;210;0;1
207;211;0;1
207;212;0;1
207;213;0;1
207;214;0;1
207;215;0;1
207;216;0;1
207;217;0;1
207;218;563;1
207;219;0;1
207;220;0;1
207;221;0;1
207;222;0;1
207;223;0;1
207;224;0;1
207;225;0;1
207;226;0;1
207;227;0;1
207;228;521;1
207;229;0;1
207;230;0;1
207;231;0;1
207;232;0;1
207;233;0;1
207;234;0;1
207;235;0;1
207;236;0;1
207;237;0;1
207;238;0;1
207;239;0;1
207;240;280;1
207;241;0;1
207;242;0;1
207;243;0;1
207;244;0;1
207;245;0;1
207;246;0;1
207;247;0;1
207;248;0;1
207;249;0;1
207;250;0;1
207;251;0;1
207;252;0;1
207;253;0;1
207;254;0;1
207;255;0;1
207;256;0;1
207;257;306;1
207;258;0;1
207;259;0;1
