id_origem;id_destino;quantidade_viagens_diarias;id_tipo
14;223;0;1
14;224;0;1
14;225;280;1
14;226;0;1
14;227;405;1
14;228;772;1
14;229;787;1
14;230;0;1
14;231;560;1
14;232;0;1
14;233;0;1
14;234;0;1
14;235;0;1
14;236;0;1
14;237;0;1
14;238;0;1
14;239;0;1
14;240;0;1
14;241;0;1
14;242;0;1
14;243;0;1
14;244;0;1
14;245;0;1
14;246;0;1
14;247;0;1
14;248;0;1
14;249;0;1
14;250;0;1
14;251;0;1
14;252;0;1
14;253;22;1
14;254;170;1
14;255;0;1
14;256;0;1
14;257;0;1
14;258;0;1
14;259;0;1
14;260;0;1
14;261;0;1
14;262;0;1
14;263;0;1
14;264;411;1
14;265;316;1
14;266;0;1
14;267;0;1
14;268;0;1
14;269;0;1
14;270;0;1
14;271;0;1
14;272;0;1
14;273;0;1
14;274;0;1
14;275;0;1
14;276;0;1
14;277;0;1
14;278;0;1
14;279;0;1
14;280;0;1
14;281;0;1
14;282;0;1
14;283;0;1
14;284;0;1
14;285;0;1
14;286;0;1
14;287;0;1
14;288;0;1
14;289;0;1
14;290;0;1
14;291;0;1
14;292;0;1
14;293;0;1
14;294;0;1
14;295;0;1
14;296;0;1
14;297;0;1
14;298;0;1
14;299;0;1
14;300;0;1
14;301;25;1
14;302;0;1
14;303;0;1
14;304;0;1
14;305;0;1
14;306;257;1
14;307;850;1
14;308;0;1
14;309;0;1
14;310;0;1
14;311;0;1
14;312;0;1
14;313;0;1
14;314;0;1
14;315;0;1
14;316;0;1
14;317;0;1
14;318;0;1
14;319;0;1
14;320;0;1
14;321;0;1
14;322;0;1
14;323;107;1
14;324;0;1
14;325;0;1
14;326;0;1
14;327;0;1
14;328;0;1
14;329;0;1
14;330;0;1
14;331;0;1
14;332;0;1
14;333;0;1
14;334;0;1
14;335;0;1
14;336;55;1
14;337;0;1
14;338;0;1
14;339;0;1
14;340;0;1
14;341;0;1
14;342;0;1
14;343;0;1
15;1;72;1
15;2;0;1
15;3;101;1
15;4;0;1
15;5;0;1
15;6;0;1
15;7;507;1
15;8;0;1
15;9;0;1
15;10;0;1
15;11;0;1
15;12;0;1
15;13;0;1
15;14;350;1
15;15;0;1
15;16;121;1
15;17;0;1
15;18;0;1
15;19;0;1
15;20;0;1
15;21;0;1
15;22;0;1
15;23;0;1
15;24;0;1
15;25;0;1
15;26;0;1
15;27;65;1
15;28;0;1
15;29;0;1
15;30;0;1
15;31;0;1
15;32;0;1
15;33;0;1
15;34;0;1
15;35;0;1
15;36;0;1
15;37;0;1
15;38;28;1
15;39;74;1
15;40;0;1
15;41;95;1
15;42;53;1
15;43;0;1
15;44;0;1
15;45;242;1
15;46;0;1
15;47;0;1
15;48;0;1
15;49;0;1
15;50;0;1
15;51;0;1
15;52;0;1
15;53;76;1
15;54;0;1
15;55;0;1
15;56;0;1
15;57;0;1
15;58;0;1
15;59;0;1
15;60;0;1
15;61;0;1
15;62;0;1
15;63;0;1
15;64;0;1
15;65;308;1
15;66;0;1
15;67;109;1
15;68;0;1
15;69;0;1
15;70;0;1
15;71;0;1
15;72;0;1
15;73;0;1
15;74;0;1
15;75;0;1
15;76;0;1
15;77;0;1
15;78;0;1
15;79;0;1
15;80;0;1
15;81;0;1
15;82;0;1
15;83;0;1
15;84;0;1
15;85;0;1
15;86;0;1
15;87;0;1
15;88;0;1
15;89;0;1
15;90;73;1
15;91;0;1
15;92;0;1
15;93;0;1
15;94;0;1
15;95;0;1
15;96;0;1
15;97;0;1
15;98;0;1
15;99;0;1
15;100;0;1
15;101;0;1
15;102;0;1
15;103;0;1
15;104;0;1
15;105;0;1
15;106;0;1
15;107;0;1
15;108;0;1
15;109;0;1
15;110;0;1
15;111;0;1
15;112;0;1
15;113;0;1
15;114;0;1
15;115;0;1
15;116;498;1
15;117;0;1
15;118;0;1
15;119;0;1
15;120;0;1
15;121;0;1
15;122;0;1
15;123;0;1
15;124;0;1
15;125;0;1
15;126;228;1
15;127;0;1
15;128;0;1
15;129;0;1
15;130;0;1
15;131;0;1
15;132;0;1
15;133;0;1
15;134;0;1
15;135;0;1
15;136;0;1
15;137;0;1
15;138;0;1
15;139;0;1
15;140;0;1
15;141;0;1
15;142;0;1
15;143;0;1
15;144;0;1
15;145;0;1
15;146;0;1
15;147;0;1
15;148;0;1
15;149;0;1
15;150;0;1
15;151;0;1
15;152;91;1
15;153;0;1
15;154;0;1
15;155;0;1
15;156;0;1
15;157;0;1
15;158;0;1
15;159;369;1
15;160;0;1
15;161;0;1
15;162;0;1
15;163;0;1
15;164;0;1
15;165;0;1
15;166;0;1
15;167;0;1
15;168;218;1
15;169;264;1
15;170;0;1
15;171;0;1
15;172;0;1
15;173;0;1
15;174;0;1
15;175;0;1
15;176;0;1
15;177;0;1
15;178;0;1
15;179;0;1
15;180;0;1
15;181;0;1
15;182;0;1
15;183;0;1
15;184;0;1
15;185;0;1
15;186;129;1
15;187;0;1
15;188;0;1
15;189;0;1
15;190;0;1
15;191;0;1
15;192;242;1
15;193;186;1
15;194;0;1
15;195;500;1
15;196;0;1
15;197;0;1
15;198;44;1
15;199;0;1
15;200;156;1
15;201;0;1
15;202;0;1
15;203;613;1
15;204;0;1
15;205;0;1
15;206;0;1
15;207;0;1
15;208;0;1
15;209;0;1
15;210;0;1
15;211;0;1
15;212;0;1
15;213;0;1
15;214;0;1
15;215;0;1
15;216;427;1
15;217;0;1
15;218;154;1
15;219;0;1
15;220;0;1
15;221;501;1
15;222;0;1
15;223;0;1
15;224;0;1
15;225;477;1
15;226;308;1
15;227;0;1
15;228;0;1
15;229;0;1
15;230;0;1
15;231;0;1
15;232;0;1
15;233;0;1
15;234;0;1
15;235;0;1
15;236;0;1
15;237;0;1
15;238;0;1
15;239;0;1
15;240;0;1
15;241;0;1
15;242;0;1
15;243;0;1
15;244;0;1
15;245;0;1
15;246;0;1
15;247;0;1
15;248;0;1
15;249;0;1
15;250;0;1
15;251;0;1
15;252;0;1
15;253;0;1
15;254;0;1
15;255;0;1
15;256;140;1
15;257;0;1
15;258;0;1
15;259;0;1
15;260;0;1
15;261;0;1
15;262;0;1
15;263;0;1
15;264;0;1
15;265;0;1
15;266;0;1
15;267;144;1
15;268;0;1
15;269;0;1
15;270;0;1
15;271;0;1
15;272;0;1
15;273;0;1
15;274;0;1
15;275;0;1
15;276;0;1
15;277;0;1
15;278;0;1
15;279;0;1
15;280;0;1
15;281;0;1
15;282;0;1
15;283;0;1
15;284;0;1
15;285;0;1
15;286;0;1
15;287;0;1
15;288;0;1
15;289;0;1
15;290;0;1
15;291;0;1
15;292;0;1
15;293;0;1
15;294;0;1
15;295;0;1
15;296;0;1
15;297;0;1
15;298;0;1
15;299;0;1
15;300;0;1
15;301;305;1
15;302;0;1
15;303;0;1
15;304;0;1
15;305;0;1
15;306;0;1
15;307;0;1
15;308;0;1
15;309;0;1
15;310;0;1
15;311;0;1
15;312;0;1
15;313;0;1
15;314;0;1
15;315;0;1
15;316;0;1
15;317;0;1
15;318;0;1
15;319;0;1
15;320;0;1
15;321;0;1
15;322;0;1
15;323;0;1
15;324;0;1
15;325;597;1
15;326;0;1
15;327;0;1
15;328;0;1
15;329;0;1
15;330;0;1
15;331;0;1
15;332;0;1
15;333;0;1
15;334;0;1
15;335;0;1
15;336;0;1
15;337;0;1
15;338;0;1
15;339;0;1
15;340;0;1
15;341;0;1
15;342;0;1
15;343;0;1
16;1;170;1
16;2;189;1
16;3;0;1
16;4;369;1
16;5;185;1
16;6;0;1
16;7;0;1
16;8;0;1
16;9;0;1
16;10;0;1
16;11;0;1
16;12;336;1
16;13;0;1
16;14;187;1
16;15;121;1
16;16;112;1
16;17;0;1
16;18;0;1
16;19;0;1
16;20;0;1
16;21;0;1
16;22;0;1
16;23;45;1
16;24;473;1
16;25;0;1
16;26;0;1
16;27;0;1
16;28;113;1
16;29;94;1
16;30;0;1
16;31;256;1
16;32;546;1
16;33;0;1
16;34;0;1
16;35;0;1
16;36;0;1
16;37;0;1
16;38;0;1
16;39;127;1
16;40;0;1
16;41;256;1
16;42;0;1
16;43;234;1
16;44;0;1
16;45;1203;1
16;46;0;1
16;47;0;1
16;48;0;1
16;49;0;1
16;50;195;1
16;51;0;1
16;52;0;1
16;53;0;1
16;54;195;1
16;55;0;1
16;56;0;1
16;57;0;1
16;58;0;1
16;59;446;1
16;60;0;1
16;61;0;1
16;62;0;1
16;63;0;1
16;64;0;1
16;65;0;1
16;66;0;1
16;67;0;1
16;68;0;1
16;69;215;1
16;70;0;1
16;71;0;1
16;72;147;1
16;73;228;1
16;74;0;1
16;75;0;1
16;76;304;1
16;77;172;1
16;78;578;1
16;79;0;1
16;80;0;1
16;81;0;1
16;82;0;1
16;83;147;1
16;84;0;1
16;85;0;1
16;86;0;1
16;87;0;1
16;88;0;1
16;89;160;1
16;90;0;1
16;91;0;1
16;92;180;1
16;93;502;1
16;94;0;1
16;95;45;1
16;96;0;1
16;97;0;1
16;98;0;1
16;99;0;1
16;100;0;1
16;101;0;1
16;102;0;1
16;103;0;1
16;104;0;1
16;105;0;1
16;106;0;1
16;107;0;1
16;108;0;1
16;109;0;1
16;110;0;1
16;111;0;1
16;112;0;1
16;113;0;1
16;114;0;1
16;115;0;1
16;116;730;1
16;117;0;1
16;118;0;1
16;119;123;1
16;120;0;1
16;121;0;1
16;122;0;1
16;123;0;1
16;124;0;1
16;125;0;1
16;126;0;1
16;127;0;1
16;128;0;1
16;129;0;1
16;130;0;1
16;131;0;1
16;132;0;1
16;133;0;1
16;134;0;1
16;135;0;1
16;136;0;1
16;137;0;1
16;138;0;1
16;139;0;1
16;140;0;1
16;141;0;1
16;142;0;1
16;143;0;1
16;144;0;1
16;145;0;1
16;146;0;1
16;147;0;1
16;148;0;1
16;149;0;1
16;150;0;1
16;151;0;1
16;152;0;1
16;153;0;1
16;154;0;1
16;155;0;1
16;156;0;1
16;157;0;1
16;158;0;1
16;159;0;1
16;160;0;1
16;161;0;1
16;162;0;1
16;163;0;1
16;164;0;1
16;165;0;1
16;166;350;1
16;167;112;1
16;168;288;1
16;169;0;1
16;170;310;1
16;171;0;1
16;172;322;1
16;173;0;1
16;174;0;1
16;175;0;1
16;176;0;1
16;177;0;1
16;178;171;1
16;179;0;1
16;180;0;1
16;181;0;1
16;182;0;1
16;183;0;1
16;184;155;1
16;185;0;1
16;186;0;1
16;187;0;1
16;188;377;1
16;189;0;1
16;190;0;1
16;191;0;1
16;192;218;1
16;193;0;1
16;194;0;1
16;195;0;1
16;196;0;1
16;197;0;1
16;198;0;1
16;199;0;1
16;200;155;1
16;201;0;1
16;202;597;1
16;203;0;1
16;204;0;1
16;205;0;1
16;206;0;1
16;207;0;1
16;208;0;1
16;209;0;1
16;210;271;1
16;211;0;1
16;212;0;1
16;213;0;1
16;214;0;1
16;215;0;1
16;216;0;1
16;217;112;1
16;218;0;1
16;219;0;1
16;220;0;1
16;221;0;1
16;222;0;1
16;223;0;1
16;224;0;1
16;225;0;1
16;226;0;1
16;227;0;1
16;228;0;1
16;229;0;1
16;230;0;1
16;231;355;1
16;232;746;1
16;233;0;1
16;234;0;1
16;235;0;1
16;236;0;1
16;237;0;1
16;238;0;1
16;239;0;1
16;240;0;1
16;241;0;1
16;242;281;1
16;243;0;1
16;244;0;1
16;245;0;1
16;246;0;1
16;247;0;1
16;248;0;1
16;249;0;1
16;250;0;1
16;251;0;1
16;252;0;1
16;253;0;1
16;254;0;1
16;255;0;1
16;256;0;1
16;257;0;1
16;258;0;1
16;259;0;1
16;260;0;1
16;261;0;1
16;262;579;1
16;263;0;1
16;264;0;1
16;265;0;1
16;266;0;1
16;267;0;1
16;268;0;1
16;269;0;1
16;270;0;1
16;271;0;1
16;272;0;1
16;273;0;1
16;274;0;1
16;275;134;1
16;276;0;1
16;277;0;1
16;278;0;1
16;279;0;1
16;280;194;1
16;281;0;1
16;282;0;1
16;283;0;1
16;284;0;1
16;285;0;1
16;286;0;1
16;287;0;1
16;288;0;1
16;289;0;1
16;290;0;1
16;291;0;1
16;292;0;1
16;293;0;1
16;294;0;1
16;295;0;1
16;296;0;1
16;297;0;1
16;298;0;1
16;299;0;1
16;300;0;1
16;301;0;1
16;302;0;1
16;303;0;1
16;304;0;1
16;305;172;1
16;306;0;1
16;307;0;1
16;308;0;1
16;309;290;1
16;310;0;1
16;311;0;1
16;312;0;1
16;313;0;1
16;314;0;1
16;315;0;1
16;316;0;1
16;317;0;1
16;318;0;1
16;319;0;1
16;320;0;1
16;321;0;1
16;322;0;1
16;323;0;1
16;324;0;1
16;325;0;1
16;326;0;1
16;327;0;1
16;328;0;1
16;329;0;1
16;330;0;1
16;331;0;1
16;332;0;1
16;333;0;1
16;334;0;1
16;335;0;1
16;336;0;1
16;337;799;1
16;338;134;1
16;339;0;1
16;340;481;1
16;341;0;1
16;342;0;1
16;343;0;1
17;1;0;1
17;2;142;1
17;3;0;1
17;4;0;1
17;5;102;1
17;6;89;1
17;7;0;1
17;8;0;1
17;9;0;1
17;10;0;1
17;11;0;1
17;12;0;1
17;13;0;1
17;14;0;1
17;15;39;1
17;16;0;1
17;17;0;1
17;18;0;1
17;19;0;1
17;20;0;1
17;21;0;1
17;22;0;1
17;23;0;1
17;24;0;1
17;25;228;1
17;26;0;1
17;27;41;1
17;28;0;1
17;29;0;1
17;30;0;1
17;31;0;1
17;32;35;1
17;33;0;1
17;34;0;1
17;35;0;1
17;36;0;1
17;37;0;1
17;38;0;1
17;39;633;1
17;40;0;1
17;41;43;1
17;42;147;1
17;43;0;1
17;44;0;1
17;45;50;1
17;46;0;1
17;47;0;1
17;48;0;1
17;49;64;1
17;50;0;1
17;51;0;1
17;52;27;1
17;53;0;1
17;54;0;1
17;55;0;1
17;56;0;1
17;57;0;1
17;58;0;1
17;59;476;1
17;60;0;1
17;61;0;1
17;62;0;1
17;63;0;1
17;64;0;1
17;65;0;1
17;66;54;1
17;67;0;1
17;68;39;1
17;69;166;1
17;70;0;1
17;71;0;1
17;72;0;1
17;73;0;1
17;74;0;1
17;75;0;1
17;76;0;1
17;77;0;1
17;78;0;1
17;79;0;1
17;80;0;1
17;81;0;1
17;82;0;1
17;83;145;1
17;84;0;1
17;85;0;1
17;86;0;1
17;87;0;1
17;88;0;1
17;89;0;1
17;90;0;1
17;91;119;1
17;92;0;1
17;93;0;1
17;94;0;1
17;95;0;1
17;96;0;1
17;97;0;1
17;98;0;1
17;99;0;1
17;100;0;1
17;101;0;1
17;102;0;1
17;103;0;1
17;104;0;1
17;105;0;1
17;106;0;1
17;107;47;1
17;108;0;1
17;109;0;1
17;110;0;1
17;111;0;1
17;112;0;1
17;113;0;1
17;114;0;1
17;115;0;1
17;116;0;1
17;117;0;1
17;118;0;1
17;119;0;1
17;120;0;1
17;121;0;1
17;122;0;1
17;123;0;1
17;124;0;1
17;125;0;1
17;126;0;1
17;127;0;1
17;128;0;1
17;129;0;1
17;130;0;1
17;131;12;1
17;132;0;1
17;133;0;1
17;134;0;1
17;135;0;1
17;136;357;1
17;137;0;1
17;138;0;1
17;139;0;1
17;140;0;1
17;141;0;1
17;142;0;1
17;143;0;1
17;144;0;1
17;145;0;1
17;146;0;1
17;147;533;1
17;148;0;1
17;149;0;1
17;150;0;1
17;151;0;1
17;152;0;1
17;153;0;1
17;154;0;1
17;155;0;1
17;156;0;1
17;157;0;1
17;158;0;1
17;159;0;1
17;160;0;1
17;161;0;1
17;162;0;1
17;163;0;1
17;164;0;1
17;165;0;1
17;166;49;1
17;167;97;1
17;168;0;1
17;169;35;1
17;170;0;1
17;171;0;1
17;172;0;1
17;173;0;1
17;174;552;1
17;175;0;1
17;176;0;1
17;177;0;1
17;178;0;1
17;179;0;1
17;180;0;1
17;181;105;1
17;182;0;1
17;183;0;1
17;184;0;1
17;185;0;1
17;186;0;1
17;187;0;1
17;188;0;1
17;189;0;1
17;190;0;1
17;191;52;1
17;192;0;1
17;193;0;1
17;194;0;1
17;195;0;1
17;196;0;1
17;197;0;1
17;198;110;1
17;199;0;1
17;200;0;1
17;201;0;1
17;202;0;1
17;203;319;1
17;204;583;1
17;205;0;1
17;206;0;1
17;207;0;1
17;208;198;1
17;209;0;1
17;210;0;1
17;211;0;1
17;212;0;1
17;213;0;1
17;214;0;1
17;215;0;1
17;216;0;1
17;217;0;1
17;218;614;1
17;219;0;1
17;220;190;1
17;221;0;1
17;222;0;1
17;223;0;1
17;224;0;1
17;225;0;1
17;226;0;1
17;227;0;1
17;228;0;1
17;229;0;1
17;230;0;1
17;231;0;1
17;232;0;1
17;233;0;1
17;234;0;1
17;235;0;1
17;236;0;1
17;237;0;1
17;238;0;1
17;239;0;1
17;240;0;1
17;241;0;1
17;242;297;1
17;243;0;1
17;244;0;1
17;245;0;1
17;246;132;1
17;247;0;1
17;248;0;1
17;249;0;1
17;250;0;1
17;251;0;1
17;252;0;1
17;253;0;1
17;254;0;1
17;255;0;1
17;256;0;1
17;257;0;1
17;258;0;1
17;259;0;1
17;260;0;1
17;261;0;1
17;262;0;1
17;263;0;1
17;264;0;1
17;265;0;1
17;266;0;1
17;267;0;1
17;268;0;1
17;269;0;1
17;270;0;1
17;271;0;1
17;272;0;1
17;273;0;1
17;274;0;1
17;275;0;1
17;276;0;1
17;277;0;1
17;278;0;1
17;279;0;1
17;280;0;1
17;281;0;1
17;282;0;1
17;283;0;1
17;284;0;1
17;285;0;1
17;286;0;1
17;287;57;1
17;288;0;1
17;289;0;1
17;290;0;1
17;291;0;1
17;292;0;1
17;293;0;1
17;294;0;1
17;295;0;1
17;296;0;1
17;297;0;1
17;298;0;1
17;299;0;1
17;300;0;1
17;301;0;1
17;302;0;1
17;303;0;1
17;304;46;1
17;305;0;1
17;306;0;1
17;307;0;1
17;308;0;1
17;309;0;1
17;310;0;1
17;311;0;1
17;312;0;1
17;313;0;1
17;314;0;1
17;315;0;1
17;316;0;1
17;317;0;1
17;318;0;1
17;319;0;1
17;320;0;1
17;321;0;1
17;322;0;1
17;323;0;1
17;324;0;1
17;325;0;1
17;326;0;1
17;327;0;1
17;328;0;1
17;329;0;1
17;330;0;1
17;331;0;1
17;332;0;1
17;333;0;1
17;334;0;1
17;335;0;1
17;336;0;1
17;337;0;1
17;338;0;1
17;339;0;1
17;340;0;1
17;341;0;1
17;342;0;1
17;343;0;1
18;1;38;1
18;2;208;1
18;3;0;1
18;4;95;1
18;5;325;1
18;6;126;1
18;7;124;1
18;8;0;1
18;9;0;1
18;10;0;1
18;11;0;1
18;12;400;1
18;13;0;1
18;14;88;1
18;15;0;1
18;16;0;1
18;17;0;1
18;18;569;1
18;19;678;1
18;20;0;1
18;21;253;1
18;22;221;1
18;23;0;1
18;24;46;1
18;25;0;1
18;26;0;1
18;27;211;1
18;28;0;1
18;29;122;1
18;30;0;1
18;31;0;1
18;32;32;1
18;33;0;1
18;34;0;1
18;35;123;1
18;36;127;1
18;37;73;1
18;38;49;1
18;39;0;1
18;40;0;1
18;41;0;1
18;42;0;1
18;43;88;1
18;44;0;1
18;45;0;1
18;46;0;1
18;47;0;1
18;48;0;1
18;49;48;1
18;50;0;1
18;51;0;1
18;52;209;1
18;53;0;1
18;54;0;1
18;55;0;1
18;56;0;1
18;57;0;1
18;58;0;1
18;59;0;1
18;60;458;1
18;61;0;1
18;62;0;1
18;63;0;1
18;64;0;1
18;65;0;1
18;66;0;1
18;67;0;1
18;68;0;1
18;69;116;1
18;70;0;1
18;71;0;1
18;72;0;1
18;73;0;1
18;74;44;1
18;75;0;1
18;76;0;1
18;77;0;1
18;78;0;1
18;79;0;1
18;80;0;1
18;81;0;1
18;82;208;1
18;83;0;1
18;84;0;1
18;85;0;1
18;86;0;1
18;87;0;1
18;88;0;1
18;89;0;1
18;90;0;1
18;91;0;1
18;92;0;1
18;93;0;1
18;94;0;1
18;95;0;1
18;96;0;1
18;97;0;1
18;98;0;1
18;99;0;1
18;100;0;1
18;101;0;1
18;102;0;1
18;103;0;1
18;104;0;1
18;105;0;1
18;106;0;1
18;107;0;1
18;108;0;1
18;109;0;1
18;110;0;1
18;111;274;1
18;112;0;1
18;113;0;1
18;114;0;1
18;115;0;1
18;116;0;1
18;117;2165;1
18;118;0;1
18;119;0;1
18;120;0;1
18;121;0;1
18;122;0;1
18;123;0;1
18;124;0;1
18;125;0;1
18;126;0;1
18;127;0;1
18;128;0;1
18;129;0;1
18;130;0;1
18;131;0;1
18;132;0;1
18;133;0;1
18;134;0;1
18;135;0;1
18;136;0;1
18;137;0;1
18;138;0;1
18;139;0;1
18;140;0;1
18;141;0;1
18;142;0;1
18;143;0;1
18;144;0;1
18;145;0;1
18;146;0;1
18;147;0;1
18;148;0;1
18;149;0;1
18;150;269;1
18;151;0;1
18;152;0;1
18;153;0;1
18;154;0;1
18;155;0;1
18;156;0;1
18;157;0;1
18;158;0;1
18;159;0;1
18;160;0;1
18;161;0;1
18;162;0;1
18;163;0;1
18;164;0;1
18;165;0;1
18;166;0;1
18;167;0;1
18;168;0;1
18;169;437;1
18;170;0;1
18;171;0;1
18;172;0;1
18;173;0;1
18;174;0;1
18;175;0;1
18;176;0;1
18;177;0;1
18;178;0;1
18;179;0;1
18;180;399;1
18;181;575;1
18;182;0;1
18;183;238;1
18;184;0;1
18;185;0;1
18;186;0;1
18;187;0;1
18;188;0;1
18;189;0;1
18;190;130;1
18;191;0;1
18;192;0;1
18;193;0;1
18;194;0;1
18;195;0;1
18;196;0;1
18;197;0;1
18;198;0;1
18;199;0;1
18;200;147;1
18;201;0;1
18;202;0;1
18;203;0;1
18;204;726;1
18;205;0;1
18;206;104;1
18;207;0;1
18;208;0;1
18;209;0;1
18;210;209;1
18;211;0;1
18;212;0;1
18;213;0;1
18;214;0;1
18;215;238;1
18;216;0;1
18;217;0;1
18;218;0;1
18;219;0;1
18;220;0;1
18;221;0;1
18;222;622;1
18;223;0;1
18;224;0;1
18;225;461;1
18;226;572;1
18;227;0;1
18;228;0;1
18;229;590;1
18;230;0;1
18;231;0;1
18;232;399;1
18;233;386;1
18;234;406;1
18;235;0;1
18;236;194;1
18;237;123;1
18;238;0;1
18;239;0;1
18;240;0;1
18;241;163;1
18;242;0;1
18;243;131;1
18;244;0;1
18;245;0;1
18;246;0;1
18;247;0;1
18;248;0;1
18;249;0;1
18;250;0;1
18;251;0;1
18;252;0;1
18;253;22;1
18;254;0;1
18;255;0;1
18;256;0;1
18;257;0;1
18;258;2007;1
18;259;0;1
18;260;846;1
18;261;0;1
18;262;579;1
18;263;0;1
18;264;0;1
18;265;0;1
18;266;164;1
18;267;0;1
18;268;0;1
18;269;0;1
18;270;0;1
18;271;0;1
18;272;184;1
18;273;0;1
18;274;0;1
18;275;0;1
18;276;0;1
18;277;0;1
18;278;0;1
18;279;0;1
18;280;0;1
18;281;0;1
18;282;0;1
18;283;0;1
18;284;0;1
18;285;0;1
18;286;0;1
18;287;0;1
18;288;0;1
18;289;0;1
18;290;0;1
18;291;0;1
18;292;0;1
18;293;0;1
18;294;0;1
18;295;0;1
18;296;0;1
18;297;0;1
18;298;0;1
18;299;0;1
18;300;0;1
18;301;0;1
18;302;0;1
18;303;0;1
18;304;0;1
18;305;0;1
18;306;0;1
18;307;0;1
18;308;0;1
18;309;0;1
18;310;0;1
18;311;0;1
18;312;0;1
18;313;0;1
18;314;0;1
18;315;0;1
18;316;0;1
18;317;0;1
18;318;0;1
18;319;0;1
18;320;0;1
18;321;0;1
18;322;0;1
18;323;0;1
18;324;0;1
18;325;0;1
18;326;0;1
18;327;0;1
18;328;0;1
18;329;0;1
18;330;0;1
18;331;0;1
18;332;0;1
18;333;0;1
18;334;0;1
18;335;0;1
18;336;0;1
18;337;0;1
18;338;0;1
18;339;0;1
18;340;0;1
18;341;0;1
18;342;0;1
18;343;0;1
19;1;210;1
19;2;307;1
19;3;0;1
19;4;0;1
19;5;0;1
19;6;0;1
19;7;0;1
19;8;0;1
19;9;0;1
19;10;0;1
19;11;0;1
19;12;0;1
19;13;0;1
19;14;0;1
19;15;0;1
19;16;0;1
19;17;0;1
19;18;678;1
19;19;0;1
19;20;169;1
19;21;426;1
19;22;0;1
19;23;0;1
19;24;0;1
19;25;0;1
19;26;0;1
19;27;0;1
19;28;0;1
19;29;0;1
19;30;0;1
19;31;0;1
19;32;190;1
19;33;0;1
19;34;0;1
19;35;293;1
19;36;0;1
19;37;0;1
19;38;0;1
19;39;0;1
19;40;0;1
19;41;0;1
19;42;0;1
19;43;0;1
19;44;0;1
19;45;0;1
19;46;0;1
19;47;0;1
19;48;0;1
19;49;80;1
19;50;262;1
19;51;260;1
19;52;719;1
19;53;0;1
19;54;0;1
19;55;0;1
19;56;210;1
19;57;359;1
19;58;762;1
19;59;0;1
19;60;0;1
19;61;0;1
19;62;0;1
19;63;0;1
19;64;0;1
19;65;0;1
19;66;0;1
19;67;57;1
19;68;0;1
19;69;0;1
19;70;512;1
19;71;0;1
19;72;0;1
19;73;0;1
19;74;0;1
19;75;0;1
19;76;0;1
19;77;0;1
19;78;0;1
19;79;0;1
19;80;0;1
19;81;0;1
19;82;0;1
19;83;0;1
19;84;0;1
19;85;0;1
19;86;0;1
19;87;0;1
19;88;134;1
19;89;0;1
19;90;0;1
19;91;0;1
19;92;0;1
19;93;0;1
19;94;0;1
19;95;0;1
19;96;0;1
19;97;0;1
19;98;0;1
19;99;0;1
19;100;0;1
19;101;0;1
19;102;0;1
19;103;13;1
19;104;0;1
19;105;0;1
19;106;0;1
19;107;0;1
19;108;0;1
19;109;0;1
19;110;0;1
19;111;0;1
19;112;0;1
19;113;0;1
19;114;0;1
19;115;0;1
19;116;0;1
19;117;0;1
19;118;0;1
19;119;0;1
19;120;0;1
19;121;0;1
19;122;0;1
19;123;0;1
19;124;0;1
19;125;0;1
19;126;0;1
19;127;0;1
19;128;0;1
19;129;0;1
19;130;0;1
19;131;0;1
19;132;319;1
19;133;0;1
19;134;0;1
19;135;0;1
19;136;0;1
19;137;0;1
19;138;0;1
19;139;0;1
19;140;0;1
19;141;0;1
19;142;0;1
19;143;0;1
19;144;1296;1
19;145;0;1
19;146;0;1
19;147;0;1
19;148;0;1
19;149;0;1
19;150;0;1
19;151;0;1
19;152;0;1
19;153;0;1
19;154;0;1
19;155;0;1
19;156;0;1
19;157;0;1
19;158;0;1
19;159;0;1
19;160;0;1
19;161;0;1
19;162;0;1
19;163;0;1
19;164;0;1
19;165;0;1
19;166;0;1
19;167;0;1
19;168;0;1
19;169;0;1
19;170;0;1
19;171;0;1
19;172;0;1
19;173;0;1
19;174;0;1
19;175;0;1
19;176;0;1
19;177;0;1
19;178;0;1
19;179;0;1
19;180;0;1
19;181;0;1
19;182;0;1
19;183;0;1
19;184;0;1
19;185;0;1
19;186;122;1
19;187;0;1
19;188;1248;1
19;189;0;1
19;190;0;1
19;191;0;1
19;192;0;1
19;193;0;1
19;194;0;1
19;195;0;1
19;196;211;1
19;197;0;1
19;198;0;1
19;199;0;1
19;200;0;1
19;201;0;1
19;202;0;1
19;203;0;1
19;204;0;1
19;205;0;1
19;206;0;1
19;207;0;1
19;208;0;1
19;209;0;1
19;210;0;1
19;211;0;1
19;212;0;1
19;213;0;1
19;214;0;1
19;215;0;1
19;216;307;1
19;217;0;1
19;218;0;1
19;219;0;1
19;220;0;1
19;221;0;1
19;222;0;1
19;223;0;1
19;224;0;1
19;225;0;1
19;226;0;1
19;227;0;1
19;228;0;1
19;229;0;1
19;230;0;1
19;231;0;1
19;232;0;1
19;233;0;1
19;234;0;1
19;235;0;1
19;236;186;1
19;237;0;1
19;238;0;1
19;239;354;1
19;240;0;1
19;241;0;1
19;242;0;1
19;243;0;1
19;244;0;1
19;245;0;1
19;246;0;1
19;247;0;1
19;248;0;1
19;249;0;1
19;250;0;1
19;251;0;1
19;252;0;1
